user_id,archetype,signup_date,daily_open_prob,funnel_depth,pass_rate,churn_day,avg_session_min,assigned_professor,timer_experiment,question_experiment,notification_experiment
u_01319,regular_user,2025-01-07,0.44291895084947364,0.6078547217837845,0.7117101017928137,,7.897597011430628,prof_005,no_timer,3_questions,no_notification
u_01320,regular_user,2025-01-11,0.47825621836763016,0.6344636575027766,0.6188655562605103,,6.89304419850069,prof_013,timer,5_questions,notification
u_01321,regular_user,2025-01-07,0.4445488290018268,0.651718765451323,0.628029471658588,,9.043198605527618,prof_020,timer,5_questions,no_notification
u_01322,regular_user,2025-01-12,0.48889233352554146,0.6797252184330062,0.5640111975435371,,8.603805893561386,prof_002,no_timer,5_questions,notification
u_01323,regular_user,2025-01-01,0.4836312880435976,0.73853528253669,0.5340931254811982,,5.195795208032001,prof_016,timer,5_questions,no_notification
u_01324,regular_user,2025-01-04,0.3911127176200247,0.8299733390348697,0.5931990710609806,,6.686380122885689,prof_010,timer,5_questions,notification
u_01325,regular_user,2025-01-07,0.3753245110873428,0.5438026208649668,0.6560498476452817,,6.182220632910518,prof_004,no_timer,3_questions,notification
u_01326,regular_user,2025-01-05,0.48968024016297973,0.6704869316384546,0.5734908765271214,,6.085907865106108,prof_003,no_timer,3_questions,no_notification
u_01327,regular_user,2025-01-10,0.3993961278635115,0.7547824108735226,0.6465741191103295,,5.375822577596249,prof_017,timer,3_questions,no_notification
u_01328,regular_user,2025-01-04,0.3388212916031402,0.6240965490262472,0.6049509843803389,,6.052844458775225,prof_016,no_timer,5_questions,notification
u_01329,regular_user,2025-01-10,0.3880676936442962,0.6980288951854492,0.5512387441018897,,6.731524837912464,prof_004,timer,3_questions,notification
u_01330,regular_user,2025-01-11,0.41714325188609713,0.6151140548050877,0.5873268552137596,,6.42018757615336,prof_015,no_timer,3_questions,notification
u_01331,regular_user,2025-01-10,0.43656864140567053,0.7250210218844074,0.6486514668025702,,7.683097256467322,prof_010,timer,3_questions,no_notification
u_01332,regular_user,2025-01-09,0.4891983825608473,0.5865928174184251,0.6248184620029997,,5.476557617922631,prof_015,timer,3_questions,no_notification
u_01333,regular_user,2025-01-09,0.5479605180055902,0.6271118107284347,0.5743710736873886,,6.990697462850386,prof_001,no_timer,3_questions,no_notification
u_01334,regular_user,2025-01-07,0.37606114380768574,0.7336132952048764,0.583131004825102,,5.748722726901065,prof_007,timer,5_questions,no_notification
u_01335,regular_user,2025-01-01,0.4673056893400627,0.7038935527913737,0.6735049242413637,,7.250172166603746,prof_018,no_timer,5_questions,notification
u_01336,regular_user,2025-01-12,0.5095176014478205,0.7286077739951358,0.6711224136427962,,6.1998523800737635,prof_009,timer,3_questions,no_notification
u_01337,regular_user,2025-01-06,0.5347739814691905,0.6852037718964079,0.6090306681835298,,7.029552904949696,prof_004,timer,3_questions,notification
u_01338,regular_user,2025-01-11,0.4053126990458143,0.6306017515546274,0.611193324822451,,2.6507291801972777,prof_018,no_timer,5_questions,no_notification
u_01339,regular_user,2025-01-13,0.4107561876821187,0.7386345830449959,0.6250516743991398,,7.7043683453475875,prof_005,no_timer,3_questions,notification
u_01340,regular_user,2025-01-12,0.4053028808660739,0.6762133548386318,0.5764514178426979,,5.961773710136821,prof_003,no_timer,5_questions,no_notification
u_01341,regular_user,2025-01-05,0.48229452101379466,0.5950477624222564,0.682614183097832,,7.241949313994042,prof_002,timer,3_questions,no_notification
u_01342,regular_user,2025-01-01,0.49393082053009574,0.6163805847324875,0.6556178246646812,,5.382064792496387,prof_002,timer,5_questions,notification
u_01343,regular_user,2025-01-07,0.4997829505714351,0.5692484063936061,0.6326853359745906,,5.654117608752825,prof_003,no_timer,5_questions,notification
u_01344,regular_user,2025-01-14,0.48020704635308925,0.5505038516652137,0.6599534061258194,,8.048453200622683,prof_020,no_timer,5_questions,no_notification
u_01345,regular_user,2025-01-12,0.4551458695261619,0.5342977966999948,0.7036720942811493,,7.662620104566336,prof_011,timer,3_questions,no_notification
u_01346,regular_user,2025-01-14,0.48419488821713536,0.6942951161555604,0.6565554265506282,,6.2837425788753585,prof_019,timer,3_questions,no_notification
u_01347,regular_user,2025-01-02,0.4325074128110936,0.639869161619784,0.6053962349196729,,6.39436694923146,prof_004,no_timer,5_questions,no_notification
u_01348,regular_user,2025-01-11,0.4232902036390544,0.49677715656208865,0.6391824572459385,,7.5684710357830385,prof_016,timer,3_questions,notification
u_01349,regular_user,2025-01-09,0.4568298697794376,0.6512692638986136,0.5841713255787947,,8.21439165395783,prof_020,no_timer,5_questions,no_notification
u_01350,regular_user,2025-01-14,0.4064246319170993,0.6614524869126059,0.621109824862955,,11.165949117353685,prof_006,no_timer,5_questions,no_notification
u_01351,regular_user,2025-01-08,0.3665998646754318,0.6604588325386698,0.6437638435610732,,9.941115930097173,prof_016,timer,3_questions,no_notification
u_01352,regular_user,2025-01-04,0.5184039675244301,0.656295069419748,0.6625562049190119,,8.83578387781389,prof_004,no_timer,5_questions,no_notification
u_01353,regular_user,2025-01-07,0.45012511501585617,0.7404533374322205,0.6145656141706674,,6.432585183133887,prof_006,no_timer,5_questions,notification
u_01354,regular_user,2025-01-04,0.523690616683294,0.6936031853466638,0.5838657316699326,,4.509414299658038,prof_017,timer,5_questions,notification
u_01355,regular_user,2025-01-04,0.5326654818589265,0.6811543673944548,0.6319928872924648,,7.729464990025332,prof_011,timer,5_questions,no_notification
u_01356,regular_user,2025-01-03,0.45471396468071396,0.5981817557933953,0.5784689209727678,,9.643191494618637,prof_013,no_timer,3_questions,notification
u_01357,regular_user,2025-01-02,0.4694939377857442,0.7084055672118557,0.6530579510262415,,6.875701396229814,prof_018,timer,5_questions,no_notification
u_01358,regular_user,2025-01-05,0.4768884095184242,0.6653194741036708,0.5700846612354472,,7.778189526177582,prof_003,no_timer,3_questions,no_notification
u_01359,regular_user,2025-01-05,0.47802501193331076,0.6373239927129462,0.6317245358989271,,7.34464583077856,prof_014,no_timer,3_questions,notification
u_01360,regular_user,2025-01-06,0.47105248255824544,0.7127904155242787,0.6520281376536762,,6.494647355911061,prof_003,no_timer,3_questions,no_notification
u_01361,regular_user,2025-01-06,0.4218259259704279,0.6483422333475004,0.5963413538932333,,7.218807347727513,prof_011,timer,5_questions,notification
u_01362,regular_user,2025-01-05,0.4470639786447686,0.6723268253470356,0.6299805209201391,,8.641269321282213,prof_010,no_timer,3_questions,notification
u_01363,regular_user,2025-01-09,0.4072571598727212,0.7142397711917153,0.568109082312146,,9.217101588279132,prof_020,no_timer,5_questions,no_notification
u_01364,regular_user,2025-01-09,0.4952533274179774,0.6432809465909969,0.6162293409546901,,9.488410455147347,prof_002,timer,3_questions,notification
u_01365,regular_user,2025-01-01,0.5004036013912078,0.6535639802842137,0.6281177280408239,,5.41401609578185,prof_019,timer,3_questions,notification
u_01366,regular_user,2025-01-10,0.3517222054261747,0.6206442364689927,0.5383038520470356,,6.362752978711542,prof_015,no_timer,5_questions,no_notification
u_01367,regular_user,2025-01-13,0.4852473624796565,0.7143546051895238,0.6177362596266158,,5.433405157196645,prof_007,timer,5_questions,no_notification
u_01368,regular_user,2025-01-04,0.41427519543484514,0.6576672383801058,0.6494317729898136,,8.092517819604314,prof_019,no_timer,5_questions,no_notification
u_01369,regular_user,2025-01-01,0.4452403774040998,0.646213240861087,0.5822425731136736,,7.729559881452074,prof_003,timer,5_questions,notification
u_01370,regular_user,2025-01-14,0.45547857900389294,0.6291780783375988,0.6200988422377905,,9.299310033454468,prof_010,timer,5_questions,notification
u_01371,regular_user,2025-01-09,0.4455094413213223,0.6516409642689658,0.6580488387045913,,7.769955865842833,prof_001,no_timer,3_questions,no_notification
u_01372,regular_user,2025-01-05,0.5091960241925687,0.615403433883068,0.6697946707794622,,7.239412371101247,prof_001,timer,5_questions,no_notification
u_01373,regular_user,2025-01-11,0.4504288001001216,0.6665439660711755,0.6219528151346105,,8.119256476846408,prof_011,no_timer,5_questions,no_notification
u_01374,regular_user,2025-01-05,0.4524664082897422,0.686122349261049,0.6017359570898058,,10.581951558287098,prof_014,timer,3_questions,no_notification
u_01375,regular_user,2025-01-13,0.3613150558460689,0.6497051450334945,0.6403360099826058,,5.330601887615427,prof_005,timer,5_questions,no_notification
u_01376,regular_user,2025-01-08,0.4329345076895076,0.6767271806728096,0.653128127493996,,7.211957686157215,prof_014,timer,5_questions,notification
u_01377,regular_user,2025-01-09,0.5101001269234006,0.6433632398676914,0.605678324074714,,7.725780104446184,prof_005,timer,3_questions,notification
u_01378,regular_user,2025-01-13,0.383171574984254,0.7168328678879492,0.6974319647512018,,7.480324866923244,prof_005,no_timer,5_questions,notification
u_01379,regular_user,2025-01-03,0.4159565311951118,0.5560910500234082,0.6502196285183414,,4.55780985727359,prof_003,timer,5_questions,no_notification
u_01380,regular_user,2025-01-05,0.4720349400764123,0.6098907665098557,0.6386748680863502,,5.565631325699988,prof_020,no_timer,3_questions,no_notification
u_01381,regular_user,2025-01-03,0.4872680362038938,0.6546761748219305,0.6118648149215454,,5.693210454988554,prof_017,no_timer,5_questions,no_notification
u_01382,regular_user,2025-01-07,0.5189208394007953,0.6416097227626767,0.5415762216959323,,5.294648787106521,prof_012,timer,3_questions,no_notification
u_01383,regular_user,2025-01-06,0.48548867132225615,0.787831973850292,0.6483769997095852,,9.420372196899695,prof_020,timer,5_questions,notification
u_01384,regular_user,2025-01-08,0.39332894908536886,0.6674961857624696,0.57523228131704,,8.594280539549825,prof_017,no_timer,5_questions,no_notification
u_01385,regular_user,2025-01-02,0.3913377155026166,0.6677436901468023,0.5765576960840785,,8.595660975678365,prof_002,timer,5_questions,no_notification
u_01386,regular_user,2025-01-01,0.4422624960635624,0.5970037547103569,0.7554230792359896,,8.211806371708295,prof_004,no_timer,3_questions,notification
u_01387,regular_user,2025-01-14,0.4775982129665914,0.6327950985868833,0.6142763814100568,,7.221633861100193,prof_017,no_timer,5_questions,notification
u_01388,regular_user,2025-01-08,0.48425426860062876,0.6560596352392161,0.6936322035988809,,7.213538864403792,prof_017,timer,3_questions,no_notification
u_01389,regular_user,2025-01-03,0.46509804500858826,0.6226296238616563,0.7134301609581502,,7.052211310749748,prof_003,no_timer,3_questions,no_notification
u_01390,regular_user,2025-01-01,0.47277543475527173,0.6391723116445747,0.6575978831405733,,5.778592230799946,prof_018,timer,5_questions,no_notification
u_01391,regular_user,2025-01-05,0.45142317242095775,0.6510864745494862,0.4783840840765373,,8.739394434063247,prof_017,no_timer,5_questions,no_notification
u_01392,regular_user,2025-01-08,0.49518063791471534,0.5809167186553151,0.5697551403686537,,5.442864224399131,prof_012,no_timer,5_questions,notification
u_01393,regular_user,2025-01-07,0.4795372167755163,0.6389943134372585,0.6231824530748259,,6.442331482714767,prof_002,no_timer,5_questions,notification
u_01394,regular_user,2025-01-03,0.48283702719153376,0.6578379761182939,0.5982187871880443,,6.451153972307784,prof_016,timer,3_questions,no_notification
u_01395,regular_user,2025-01-06,0.42555038552107627,0.6192131270895397,0.5841303918170284,,6.483120196398049,prof_020,timer,5_questions,no_notification
u_01396,regular_user,2025-01-05,0.5110320349346081,0.6511441438672951,0.5960357005267806,,4.78879234685226,prof_003,timer,3_questions,no_notification
u_01397,regular_user,2025-01-03,0.44207311537917715,0.6040990469180517,0.6246188395819963,,4.653066808996293,prof_009,timer,5_questions,no_notification
u_01398,regular_user,2025-01-12,0.5248626945439694,0.710740447388096,0.6295518121031379,,6.060452034479458,prof_009,timer,3_questions,notification
u_01399,regular_user,2025-01-02,0.38426813021039974,0.5613710717319274,0.6018193352049191,,9.566660937515575,prof_019,timer,5_questions,no_notification
u_01400,regular_user,2025-01-14,0.34838055936367673,0.5903793623321758,0.5707561075346987,,6.626071214085991,prof_006,no_timer,3_questions,no_notification
u_01401,regular_user,2025-01-04,0.4516327301447136,0.6231470229596908,0.5644916570638662,,7.921503826941178,prof_006,timer,5_questions,notification
u_01402,regular_user,2025-01-06,0.4034557378148403,0.7263714693440091,0.6297453602631188,,8.579500040948112,prof_005,timer,5_questions,no_notification
u_01403,regular_user,2025-01-10,0.418133567302998,0.669902077973407,0.6647918146176983,,7.707228328040845,prof_013,timer,5_questions,notification
u_01404,regular_user,2025-01-03,0.3861075841468434,0.6872639165038174,0.6222960246223883,,8.884658301068544,prof_007,no_timer,3_questions,no_notification
u_01405,regular_user,2025-01-05,0.3602004259295142,0.5708347205186441,0.5944778896616725,,6.434323189459828,prof_004,timer,3_questions,no_notification
u_01406,regular_user,2025-01-11,0.3688157627302625,0.6149904908463293,0.6220279217435926,,6.605342843462189,prof_013,no_timer,5_questions,no_notification
u_01407,regular_user,2025-01-09,0.4223869373943696,0.5951428175185594,0.7345955633409343,,9.801193006242027,prof_018,timer,5_questions,no_notification
u_01408,regular_user,2025-01-02,0.3765532383085489,0.6328812175170745,0.5519587109348649,,4.294048150878245,prof_016,no_timer,3_questions,no_notification
u_01409,regular_user,2025-01-10,0.55798696303305,0.5569257774722256,0.5948080373056159,,7.840978779368163,prof_001,no_timer,5_questions,no_notification
u_01410,regular_user,2025-01-11,0.44860972414230504,0.6839969231747323,0.6822290127698126,,7.408401076608996,prof_011,timer,3_questions,no_notification
u_01411,regular_user,2025-01-11,0.43672197437407295,0.7185050926805185,0.6799649786460793,,6.951584658846073,prof_014,no_timer,5_questions,no_notification
u_01412,regular_user,2025-01-13,0.4475901636276306,0.6615291153764445,0.5332939655243831,,4.610119012315845,prof_009,timer,5_questions,no_notification
u_01413,regular_user,2025-01-01,0.4137615770877263,0.6062319819457602,0.5971751350765819,,8.926655579166075,prof_015,timer,3_questions,no_notification
u_01414,regular_user,2025-01-11,0.510146461464102,0.693777895971824,0.7115166597654168,,5.964485435084201,prof_006,no_timer,3_questions,notification
u_01415,regular_user,2025-01-01,0.48958271030467626,0.5940616918593077,0.7083512247197931,,5.403632932100164,prof_003,timer,5_questions,notification
u_01416,regular_user,2025-01-12,0.3927892451919586,0.5933724329366853,0.5794266934106354,,7.412106968478357,prof_017,timer,5_questions,no_notification
u_01417,regular_user,2025-01-05,0.4197546618035913,0.6748894154708889,0.646870600141019,,7.963451852516764,prof_008,no_timer,5_questions,notification
u_01418,regular_user,2025-01-13,0.4008368461540029,0.6430240883050069,0.7179249200939497,,8.257115452122513,prof_002,timer,3_questions,notification
u_01419,regular_user,2025-01-09,0.4306375317010524,0.595128021173252,0.6371933906573969,,5.5174083422996905,prof_020,timer,3_questions,notification
u_01420,regular_user,2025-01-14,0.4813645600642732,0.7055849267822054,0.5687801312697911,,6.27860903993352,prof_003,timer,5_questions,notification
u_01421,regular_user,2025-01-10,0.4199807153564447,0.6569826844782676,0.6236668372389068,,8.453154843522029,prof_004,timer,5_questions,no_notification
u_01422,regular_user,2025-01-02,0.4898416472404569,0.6112737695301288,0.5426043778632075,,7.840810637955713,prof_015,timer,5_questions,no_notification
u_01423,regular_user,2025-01-07,0.5695959966059758,0.6116309596778846,0.6161113649867792,,6.315842725375351,prof_014,no_timer,5_questions,notification
u_01424,regular_user,2025-01-10,0.4403232256701732,0.6438067945911592,0.5667894923079964,,4.351434719574968,prof_003,no_timer,3_questions,no_notification
u_01425,regular_user,2025-01-09,0.4959935757977215,0.700946162004495,0.5902894563809167,,6.075784812926585,prof_013,no_timer,3_questions,no_notification
u_01426,regular_user,2025-01-11,0.35711896853298425,0.6242322901735817,0.5187828250896945,,6.704980902569799,prof_009,timer,5_questions,notification
u_01427,regular_user,2025-01-13,0.5215181399559178,0.6385600746092828,0.6425734793281899,,8.481602651537962,prof_016,timer,5_questions,notification
u_01428,regular_user,2025-01-06,0.4600702433281178,0.6883303347287678,0.6467200500646942,,7.104051749545139,prof_016,timer,3_questions,no_notification
u_01429,regular_user,2025-01-03,0.43892001528074803,0.5779509182737541,0.6679408153233837,,8.691529441774644,prof_007,timer,5_questions,no_notification
u_01430,regular_user,2025-01-13,0.4175631597659705,0.6429311015282945,0.5995436795758378,,7.240772302498379,prof_004,timer,3_questions,notification
u_01431,regular_user,2025-01-14,0.5536889341401642,0.6106847973430836,0.654531528487838,,5.3691394918830015,prof_019,no_timer,5_questions,notification
u_01432,regular_user,2025-01-07,0.49727253891332474,0.6189002929411173,0.6668882677181576,,5.561464049738764,prof_016,timer,3_questions,notification
u_01433,regular_user,2025-01-10,0.5116703038176335,0.6496155502139316,0.6006062109068765,,8.959108305807444,prof_013,no_timer,3_questions,no_notification
u_01434,regular_user,2025-01-04,0.40963175157450027,0.6845493604430171,0.54209007851249,,9.128393506268102,prof_013,timer,5_questions,no_notification
u_01435,regular_user,2025-01-09,0.4588889069292493,0.6382022256988411,0.6060037728838996,,6.2634554528830195,prof_014,no_timer,3_questions,notification
u_01436,regular_user,2025-01-06,0.4569514343476563,0.6477438554837974,0.5737055048054425,,6.829499966377847,prof_001,no_timer,5_questions,notification
u_01437,regular_user,2025-01-03,0.5415777533637514,0.6376769104040755,0.5712629406857035,,6.769815475150272,prof_019,no_timer,5_questions,no_notification
u_01438,regular_user,2025-01-09,0.45158797282907254,0.6537836770306693,0.5983852410446335,,8.909072100956898,prof_013,timer,3_questions,no_notification
u_01439,regular_user,2025-01-06,0.4747849010581825,0.595004561341383,0.6628183143271187,,6.385579922803457,prof_018,no_timer,3_questions,no_notification
u_01440,regular_user,2025-01-04,0.4493333576481769,0.6328646723193369,0.59001681728205,,4.053951763043635,prof_010,timer,3_questions,notification
u_01441,regular_user,2025-01-10,0.42391732931471743,0.6317385293142754,0.602723606336365,,7.259173933537369,prof_013,timer,5_questions,no_notification
u_01442,regular_user,2025-01-07,0.4720041962448838,0.5632348776697844,0.6323516435111669,,9.597014783643711,prof_004,no_timer,5_questions,notification
u_01443,regular_user,2025-01-10,0.3510350848481585,0.6425903229308743,0.6016148836891106,,6.3097735574853875,prof_015,timer,3_questions,notification
u_01444,regular_user,2025-01-04,0.443672022009033,0.697768827813916,0.4966891605585189,,8.338430514587682,prof_007,timer,3_questions,no_notification
u_01445,regular_user,2025-01-06,0.44141631730376085,0.704924243802591,0.6378830683315545,,7.096758959293858,prof_013,timer,5_questions,no_notification
u_01446,regular_user,2025-01-11,0.479496881616419,0.637171329518082,0.6949861603128082,,6.177368071814592,prof_018,no_timer,3_questions,notification
u_01447,regular_user,2025-01-01,0.48696730191135446,0.6196372474603107,0.5903623235640448,,9.053993353300317,prof_011,timer,5_questions,notification
u_01448,regular_user,2025-01-11,0.47197263452289956,0.7133980243551544,0.6187800716381922,,4.86665552574069,prof_013,timer,3_questions,no_notification
u_01449,regular_user,2025-01-02,0.5239069856950266,0.7006618943717493,0.634702519834336,,6.423321914322335,prof_018,timer,3_questions,notification
u_01450,regular_user,2025-01-10,0.4014808009124373,0.7363776021310341,0.6686455535184118,,5.6136715540299775,prof_002,timer,5_questions,notification
u_01451,regular_user,2025-01-12,0.4673057726577475,0.7095623148695339,0.6180437683223323,,6.829166210849467,prof_016,timer,3_questions,notification
u_01452,regular_user,2025-01-14,0.431716145873474,0.6752135374019193,0.6460724699529764,,9.00545361033394,prof_001,timer,3_questions,no_notification
u_01453,regular_user,2025-01-05,0.5231561976695862,0.6437813017433084,0.5998623676646516,,5.831254630728806,prof_004,no_timer,3_questions,notification
u_01454,regular_user,2025-01-13,0.4522409098550084,0.6766636801391797,0.5874096310963145,,6.4538406679161815,prof_004,timer,5_questions,notification
u_01455,regular_user,2025-01-10,0.42732657796768275,0.6452470197256579,0.709262843303825,,7.656268363447034,prof_003,timer,5_questions,no_notification
u_01456,regular_user,2025-01-06,0.47457227554472015,0.6385459484539145,0.5631483558426256,,5.767277757367982,prof_013,no_timer,3_questions,notification
u_01457,regular_user,2025-01-03,0.3978018018724034,0.6796416307962995,0.6197945622895039,,9.82073384235334,prof_011,timer,3_questions,notification
u_01458,regular_user,2025-01-02,0.3791531795762174,0.5665827555945637,0.609194781440834,,5.475213456726097,prof_011,timer,3_questions,no_notification
u_01459,regular_user,2025-01-09,0.526650197536347,0.7106368757131215,0.588739448547543,,5.912600197896797,prof_005,no_timer,3_questions,no_notification
u_01460,regular_user,2025-01-07,0.3808329611514195,0.6950864348570137,0.659207320817675,,5.652959160513312,prof_018,timer,5_questions,notification
u_01461,regular_user,2025-01-05,0.41645945489198605,0.591944380493339,0.6206252495512712,,7.391208280996448,prof_019,timer,3_questions,notification
u_01462,regular_user,2025-01-01,0.45170046274305387,0.6867860655509443,0.6651330144691243,,6.509803985651064,prof_020,no_timer,3_questions,notification
u_01463,regular_user,2025-01-01,0.4146617605173797,0.6681643638171995,0.5862381495557685,,5.172837088074427,prof_016,timer,3_questions,notification
u_01464,regular_user,2025-01-08,0.3909009001965891,0.6997986839423223,0.5850869075624304,,7.18626352711692,prof_006,timer,5_questions,no_notification
u_01465,regular_user,2025-01-06,0.43894777761489145,0.6041316835423903,0.6022294304612863,,9.23092153783484,prof_016,timer,3_questions,notification
u_01466,regular_user,2025-01-01,0.4423749964924844,0.6327009584548755,0.6036660717045507,,6.485406184921506,prof_009,no_timer,5_questions,notification
u_01467,regular_user,2025-01-08,0.41056517453953667,0.7186702971175127,0.6358897775361685,,6.004705493036153,prof_006,timer,3_questions,no_notification
u_01468,regular_user,2025-01-12,0.465465666650817,0.6581743611250098,0.5969397698193883,,7.624901372141657,prof_020,timer,5_questions,no_notification
u_01469,regular_user,2025-01-13,0.4357854944723331,0.6876702185439593,0.5168057476622754,,8.131093190846686,prof_014,timer,3_questions,notification
u_01470,regular_user,2025-01-11,0.4280891531808921,0.7247753734398612,0.519468326306018,,7.459203872733566,prof_004,timer,5_questions,notification
u_01471,regular_user,2025-01-14,0.36966824126911696,0.6313663863563413,0.6792509818976206,,5.094536909674666,prof_015,timer,5_questions,notification
u_01472,regular_user,2025-01-02,0.3627717524050982,0.6039173440110869,0.5647636847451163,,7.988962179266991,prof_007,timer,3_questions,no_notification
u_01473,regular_user,2025-01-05,0.44446817503622105,0.6267376473682864,0.6501222706454705,,7.867413697365328,prof_016,timer,3_questions,notification
u_01474,regular_user,2025-01-14,0.5032688136129801,0.637097724219442,0.6834291617823735,,7.73711913453329,prof_002,no_timer,5_questions,notification
u_01475,regular_user,2025-01-08,0.2766547921563921,0.6332863658352798,0.6647197090150658,,4.499966297838176,prof_014,no_timer,5_questions,no_notification
u_01476,regular_user,2025-01-12,0.5152701213132583,0.5710247291456364,0.5680721846982058,,8.938644061505624,prof_002,timer,3_questions,notification
u_01477,regular_user,2025-01-14,0.39421875437550313,0.6492010278558044,0.635720021036359,,8.218915455839916,prof_006,timer,5_questions,notification
u_01478,regular_user,2025-01-10,0.3148325976446321,0.6669677906378111,0.6025921301591344,,6.887610165822328,prof_003,timer,5_questions,no_notification
u_01479,regular_user,2025-01-13,0.4921124117379892,0.6802487922764838,0.6027531337134241,,7.4124003490268375,prof_014,timer,5_questions,notification
u_01480,regular_user,2025-01-13,0.4750585632244334,0.650554761015979,0.5975446265585342,,7.303338811887947,prof_004,no_timer,3_questions,notification
u_01481,regular_user,2025-01-05,0.5126832793576489,0.6538897573997516,0.5712025334570177,,7.993247211666053,prof_008,no_timer,3_questions,no_notification
u_01482,regular_user,2025-01-13,0.4157162541204935,0.6910149187254483,0.5724523308452765,,8.043898151411275,prof_008,timer,5_questions,no_notification
u_01483,regular_user,2025-01-12,0.522845630647715,0.6737644404659291,0.6449842918069078,,8.889784286354686,prof_002,no_timer,3_questions,notification
u_01484,regular_user,2025-01-11,0.37230534977762286,0.7283254563352954,0.6569704744308231,,6.3914674302906205,prof_020,no_timer,3_questions,no_notification
u_01485,regular_user,2025-01-11,0.477842470096804,0.548383953783397,0.5734236975605186,,8.023206499508463,prof_012,timer,5_questions,notification
u_01486,regular_user,2025-01-05,0.4445930504804292,0.705605030961067,0.6542645042355484,,9.103013988878683,prof_012,no_timer,3_questions,no_notification
u_01487,regular_user,2025-01-14,0.45919880968270554,0.5982051547394853,0.5421100651764489,,5.897851457888822,prof_005,timer,3_questions,no_notification
u_01488,regular_user,2025-01-08,0.30053034894183933,0.5955078207489762,0.6491188472976376,,7.774397374419998,prof_005,timer,5_questions,no_notification
u_01489,regular_user,2025-01-12,0.47601902075337393,0.6464149602412921,0.6180458443532046,,8.902566930841667,prof_014,timer,5_questions,notification
u_01490,regular_user,2025-01-01,0.4195753048134399,0.5996066043388935,0.6326868648387417,,4.3103854031314155,prof_010,timer,3_questions,notification
u_01491,regular_user,2025-01-06,0.4295125646732228,0.7008818462726837,0.6689883608470681,,8.98724263298514,prof_003,no_timer,5_questions,notification
u_01492,regular_user,2025-01-09,0.4758615025138694,0.7133423620283562,0.5182875570244538,,5.136626152796316,prof_019,no_timer,5_questions,no_notification
u_01493,regular_user,2025-01-02,0.3579866807602216,0.7164083026978667,0.5947850992093688,,6.088264161076563,prof_001,no_timer,3_questions,notification
u_01494,regular_user,2025-01-03,0.42720143910097286,0.6014309361472967,0.6628842734175422,,4.401028967308603,prof_011,no_timer,3_questions,notification
u_01495,regular_user,2025-01-07,0.42762014047417934,0.6825941973968485,0.6423626077746125,,6.988028193472443,prof_019,timer,5_questions,notification
u_01496,regular_user,2025-01-13,0.4095137582116358,0.6593900169021262,0.5806412965006502,,7.305039189998151,prof_002,no_timer,3_questions,no_notification
u_01497,regular_user,2025-01-03,0.4139271558712067,0.6773831641003742,0.6261460182873965,,5.966139231602224,prof_017,no_timer,5_questions,notification
u_01498,regular_user,2025-01-08,0.5063173766217489,0.6421289333113295,0.6199366073256252,,7.9014075710675895,prof_015,no_timer,3_questions,notification
u_01499,regular_user,2025-01-10,0.4587347151099764,0.6588280499927469,0.6721265636563499,,6.324468314188756,prof_018,timer,5_questions,notification
u_01500,regular_user,2025-01-06,0.33107841700633356,0.6596325766324013,0.638269712096257,,6.941256826835861,prof_005,no_timer,5_questions,notification
u_01501,regular_user,2025-01-03,0.3954882459907125,0.6428875785680107,0.6957357306247202,,7.616011878129701,prof_003,timer,5_questions,no_notification
u_01502,regular_user,2025-01-03,0.42463325717605094,0.5349012287226159,0.657499574913091,,7.359660730096946,prof_006,no_timer,3_questions,no_notification
u_01503,regular_user,2025-01-06,0.4303308851127672,0.6118791024698543,0.5819818179391935,,6.409582626950485,prof_015,timer,5_questions,notification
u_01504,regular_user,2025-01-06,0.4164337884865759,0.6567526582906114,0.6042792608316613,,4.606649130666659,prof_012,no_timer,3_questions,notification
u_01505,regular_user,2025-01-11,0.42329496993460175,0.6605562113391299,0.5365617521969496,,7.447829921586472,prof_013,no_timer,3_questions,no_notification
u_01506,regular_user,2025-01-12,0.48114661349059823,0.7405163795361348,0.6529467677426842,,8.627241610234162,prof_014,no_timer,3_questions,notification
u_01507,regular_user,2025-01-08,0.5180195197351536,0.6901654878189255,0.5799453412218827,,7.950198685597931,prof_020,no_timer,3_questions,no_notification
u_01508,regular_user,2025-01-08,0.44443405756010995,0.6649542867010553,0.6616578883314718,,6.054626057493346,prof_002,timer,5_questions,no_notification
u_01509,regular_user,2025-01-11,0.4954549843273795,0.5719730855993699,0.6670848371152861,,8.764684033546395,prof_015,timer,5_questions,no_notification
u_01510,regular_user,2025-01-06,0.5157547005053902,0.714229535934257,0.6271882321554293,,6.8729343507057195,prof_006,timer,3_questions,notification
u_01511,regular_user,2025-01-04,0.4968028083968008,0.6888468351465759,0.6215238206960314,,5.654120490758115,prof_011,timer,3_questions,no_notification
u_01512,regular_user,2025-01-14,0.45447610253803256,0.6533601726355106,0.5715303123314585,,5.149205034312045,prof_019,timer,3_questions,no_notification
u_01513,regular_user,2025-01-08,0.3874843208520343,0.6605407538979595,0.5835218492131192,,4.334761507635963,prof_012,no_timer,5_questions,no_notification
u_01514,regular_user,2025-01-06,0.4607097201942121,0.6776945382671852,0.6707932436940071,,8.013427976393487,prof_002,timer,5_questions,no_notification
